customer_id,revenue_date,subscription_tier,monthly_revenue,acquisition_source,customer_lifetime_month
1103,2024-04-03,Enterprise,199,HubSpot,1
1103,2024-05-03,Enterprise,199,HubSpot,2
1103,2024-06-02,Enterprise,199,HubSpot,3
1103,2024-07-02,Enterprise,199,HubSpot,4
1103,2024-08-01,Enterprise,199,HubSpot,5
1103,2024-08-31,Enterprise,199,HubSpot,6
1103,2024-09-30,Enterprise,199,HubSpot,7
1103,2024-10-30,Enterprise,199,HubSpot,8
1103,2024-11-29,Enterprise,199,HubSpot,9
1103,2024-12-29,Enterprise,199,HubSpot,10
1103,2025-01-28,Enterprise,199,HubSpot,11
1104,2024-04-16,Professional,59,HubSpot,1
1104,2024-05-16,Professional,59,HubSpot,2
1104,2024-06-15,Professional,59,HubSpot,3
1106,2024-05-25,Business,99,HubSpot,1
1106,2024-06-24,Business,99,HubSpot,2
1106,2024-07-24,Business,99,HubSpot,3
1106,2024-08-23,Business,99,HubSpot,4
1106,2024-09-22,Business,99,HubSpot,5
1108,2024-02-13,Business,99,HubSpot,1
1108,2024-03-14,Business,99,HubSpot,2
1108,2024-04-13,Business,99,HubSpot,3
1108,2024-05-13,Business,99,HubSpot,4
1108,2024-06-12,Business,99,HubSpot,5
1108,2024-07-12,Business,99,HubSpot,6
1109,2024-03-11,Business,99,HubSpot,1
1109,2024-04-10,Business,99,HubSpot,2
1109,2024-05-10,Business,99,HubSpot,3
1109,2024-06-09,Business,99,HubSpot,4
1109,2024-07-09,Business,99,HubSpot,5
1109,2024-08-08,Enterprise,199,HubSpot,6
1109,2024-09-07,Enterprise,199,HubSpot,7
1109,2024-10-07,Enterprise,199,HubSpot,8
1109,2024-11-06,Enterprise,199,HubSpot,9
1109,2024-12-06,Enterprise,199,HubSpot,10
1110,2024-05-14,Professional,59,HubSpot,1
1110,2024-06-13,Professional,59,HubSpot,2
1110,2024-07-13,Professional,59,HubSpot,3
1110,2024-08-12,Professional,59,HubSpot,4
1110,2024-09-11,Professional,59,HubSpot,5
1110,2024-10-11,Professional,59,HubSpot,6
1110,2024-11-10,Professional,59,HubSpot,7
1110,2024-12-10,Professional,59,HubSpot,8
1110,2025-01-09,Professional,59,HubSpot,9
1110,2025-02-08,Professional,59,HubSpot,10
1110,2025-03-10,Business,99,HubSpot,11
1110,2025-04-09,Business,99,HubSpot,12
1112,2024-03-18,Starter,29,HubSpot,1
1112,2024-04-17,Starter,29,HubSpot,2
1112,2024-05-17,Starter,29,HubSpot,3
1112,2024-06-16,Starter,29,HubSpot,4
1112,2024-07-16,Starter,29,HubSpot,5
1112,2024-08-15,Starter,29,HubSpot,6
1112,2024-09-14,Starter,29,HubSpot,7
1113,2024-05-20,Business,99,HubSpot,1
1113,2024-06-19,Business,99,HubSpot,2
1113,2024-07-19,Business,99,HubSpot,3
1113,2024-08-18,Business,99,HubSpot,4
1113,2024-09-17,Business,99,HubSpot,5
1113,2024-10-17,Business,99,HubSpot,6
1113,2024-11-16,Business,99,HubSpot,7
1113,2024-12-16,Business,99,HubSpot,8
1115,2024-05-16,Starter,29,HubSpot,1
1115,2024-06-15,Starter,29,HubSpot,2
1115,2024-07-15,Starter,29,HubSpot,3
1115,2024-08-14,Starter,29,HubSpot,4
1115,2024-09-13,Starter,29,HubSpot,5
1115,2024-10-13,Starter,29,HubSpot,6
1115,2024-11-12,Professional,59,HubSpot,7
1117,2024-02-10,Enterprise,199,HubSpot,1
1117,2024-03-11,Enterprise,199,HubSpot,2
1117,2024-04-10,Enterprise,199,HubSpot,3
1117,2024-05-10,Enterprise,199,HubSpot,4
1117,2024-06-09,Enterprise,199,HubSpot,5
1117,2024-07-09,Enterprise,199,HubSpot,6
1117,2024-08-08,Enterprise,199,HubSpot,7
1118,2024-03-26,Enterprise,199,HubSpot,1
1118,2024-04-25,Enterprise,199,HubSpot,2
1118,2024-05-25,Enterprise,199,HubSpot,3
1118,2024-06-24,Enterprise,199,HubSpot,4
1119,2024-05-05,Professional,59,HubSpot,1
1119,2024-06-04,Professional,59,HubSpot,2
1119,2024-07-04,Professional,59,HubSpot,3
1119,2024-08-03,Professional,59,HubSpot,4
1119,2024-09-02,Professional,59,HubSpot,5
1119,2024-10-02,Business,99,HubSpot,6
1119,2024-11-01,Business,99,HubSpot,7
1119,2024-12-01,Business,99,HubSpot,8
1119,2024-12-31,Business,99,HubSpot,9
1120,2024-04-08,Enterprise,199,HubSpot,1
1120,2024-05-08,Enterprise,199,HubSpot,2
1120,2024-06-07,Enterprise,199,HubSpot,3
1120,2024-07-07,Enterprise,199,HubSpot,4
1120,2024-08-06,Enterprise,199,HubSpot,5
1120,2024-09-05,Enterprise,199,HubSpot,6
1120,2024-10-05,Enterprise,199,HubSpot,7
1121,2024-03-24,Enterprise,199,HubSpot,1
1121,2024-04-23,Enterprise,199,HubSpot,2
1121,2024-05-23,Enterprise,199,HubSpot,3
1121,2024-06-22,Enterprise,199,HubSpot,4
1121,2024-07-22,Enterprise,199,HubSpot,5
1121,2024-08-21,Enterprise,199,HubSpot,6
1121,2024-09-20,Enterprise,199,HubSpot,7
1121,2024-10-20,Enterprise,199,HubSpot,8
1121,2024-11-19,Enterprise,199,HubSpot,9
1122,2024-02-14,Business,99,HubSpot,1
1122,2024-03-15,Business,99,HubSpot,2
1122,2024-04-14,Business,99,HubSpot,3
1122,2024-05-14,Business,99,HubSpot,4
1122,2024-06-13,Enterprise,199,HubSpot,5
1122,2024-07-13,Enterprise,199,HubSpot,6
1122,2024-08-12,Enterprise,199,HubSpot,7
1122,2024-09-11,Enterprise,199,HubSpot,8
1122,2024-10-11,Enterprise,199,HubSpot,9
1122,2024-11-10,Enterprise,199,HubSpot,10
1122,2024-12-10,Enterprise,199,HubSpot,11
1124,2024-04-07,Enterprise,199,HubSpot,1
1124,2024-05-07,Enterprise,199,HubSpot,2
1125,2024-04-21,Enterprise,199,HubSpot,1
1125,2024-05-21,Enterprise,199,HubSpot,2
1125,2024-06-20,Enterprise,199,HubSpot,3
1125,2024-07-20,Enterprise,199,HubSpot,4
1125,2024-08-19,Enterprise,199,HubSpot,5
1125,2024-09-18,Enterprise,199,HubSpot,6
1125,2024-10-18,Enterprise,199,HubSpot,7
1125,2024-11-17,Enterprise,199,HubSpot,8
1126,2024-05-12,Business,99,HubSpot,1
1126,2024-06-11,Business,99,HubSpot,2
1126,2024-07-11,Business,99,HubSpot,3
1126,2024-08-10,Business,99,HubSpot,4
1126,2024-09-09,Enterprise,199,HubSpot,5
1126,2024-10-09,Enterprise,199,HubSpot,6
1126,2024-11-08,Enterprise,199,HubSpot,7
1126,2024-12-08,Enterprise,199,HubSpot,8
1126,2025-01-07,Enterprise,199,HubSpot,9
1126,2025-02-06,Enterprise,199,HubSpot,10
1127,2024-02-03,Business,99,HubSpot,1
1127,2024-03-04,Business,99,HubSpot,2
1127,2024-04-03,Business,99,HubSpot,3
1127,2024-05-03,Business,99,HubSpot,4
1128,2024-05-18,Starter,29,HubSpot,1
1128,2024-06-17,Starter,29,HubSpot,2
1128,2024-07-17,Starter,29,HubSpot,3
1128,2024-08-16,Starter,29,HubSpot,4
1128,2024-09-15,Starter,29,HubSpot,5
1128,2024-10-15,Starter,29,HubSpot,6
1129,2024-06-07,Starter,29,HubSpot,1
1129,2024-07-07,Starter,29,HubSpot,2
1129,2024-08-06,Starter,29,HubSpot,3
1129,2024-09-05,Starter,29,HubSpot,4
1129,2024-10-05,Starter,29,HubSpot,5
1129,2024-11-04,Starter,29,HubSpot,6
1129,2024-12-04,Starter,29,HubSpot,7
1131,2024-04-06,Starter,29,HubSpot,1
1131,2024-05-06,Starter,29,HubSpot,2
1131,2024-06-05,Starter,29,HubSpot,3
1131,2024-07-05,Starter,29,HubSpot,4
1131,2024-08-04,Starter,29,HubSpot,5
1131,2024-09-03,Professional,59,HubSpot,6
1131,2024-10-03,Professional,59,HubSpot,7
1131,2024-11-02,Professional,59,HubSpot,8
1131,2024-12-02,Professional,59,HubSpot,9
1131,2025-01-01,Business,99,HubSpot,10
1132,2024-05-17,Professional,59,HubSpot,1
1132,2024-06-16,Professional,59,HubSpot,2
1132,2024-07-16,Professional,59,HubSpot,3
1132,2024-08-15,Professional,59,HubSpot,4
1132,2024-09-14,Professional,59,HubSpot,5
1132,2024-10-14,Professional,59,HubSpot,6
1132,2024-11-13,Professional,59,HubSpot,7
1132,2024-12-13,Professional,59,HubSpot,8
1132,2025-01-12,Professional,59,HubSpot,9
1132,2025-02-11,Business,99,HubSpot,10
1133,2024-05-01,Enterprise,199,HubSpot,1
1134,2024-02-06,Business,99,HubSpot,1
1135,2024-04-06,Enterprise,199,HubSpot,1
1135,2024-05-06,Enterprise,199,HubSpot,2
1137,2024-03-05,Starter,29,HubSpot,1
1137,2024-04-04,Starter,29,HubSpot,2
1137,2024-05-04,Starter,29,HubSpot,3
1137,2024-06-03,Starter,29,HubSpot,4
1137,2024-07-03,Starter,29,HubSpot,5
1138,2024-04-06,Professional,59,HubSpot,1
1138,2024-05-06,Professional,59,HubSpot,2
1138,2024-06-05,Professional,59,HubSpot,3
1138,2024-07-05,Professional,59,HubSpot,4
1138,2024-08-04,Business,99,HubSpot,5
1138,2024-09-03,Business,99,HubSpot,6
1138,2024-10-03,Enterprise,199,HubSpot,7
1138,2024-11-02,Enterprise,199,HubSpot,8
1138,2024-12-02,Enterprise,199,HubSpot,9
1138,2025-01-01,Enterprise,199,HubSpot,10
1138,2025-01-31,Enterprise,199,HubSpot,11
1139,2024-04-04,Professional,59,HubSpot,1
1139,2024-05-04,Professional,59,HubSpot,2
1139,2024-06-03,Professional,59,HubSpot,3
1139,2024-07-03,Professional,59,HubSpot,4
1139,2024-08-02,Professional,59,HubSpot,5
1140,2024-03-21,Enterprise,199,HubSpot,1
1140,2024-04-20,Enterprise,199,HubSpot,2
1140,2024-05-20,Enterprise,199,HubSpot,3
1140,2024-06-19,Enterprise,199,HubSpot,4
1140,2024-07-19,Enterprise,199,HubSpot,5
1140,2024-08-18,Enterprise,199,HubSpot,6
1140,2024-09-17,Enterprise,199,HubSpot,7
1140,2024-10-17,Enterprise,199,HubSpot,8
1140,2024-11-16,Enterprise,199,HubSpot,9
1140,2024-12-16,Enterprise,199,HubSpot,10
1141,2024-03-02,Enterprise,199,HubSpot,1
1142,2024-03-15,Enterprise,199,HubSpot,1
1142,2024-04-14,Enterprise,199,HubSpot,2
1142,2024-05-14,Enterprise,199,HubSpot,3
1142,2024-06-13,Enterprise,199,HubSpot,4
1142,2024-07-13,Enterprise,199,HubSpot,5
1142,2024-08-12,Enterprise,199,HubSpot,6
1142,2024-09-11,Enterprise,199,HubSpot,7
1142,2024-10-11,Enterprise,199,HubSpot,8
1142,2024-11-10,Enterprise,199,HubSpot,9
1142,2024-12-10,Enterprise,199,HubSpot,10
1143,2024-02-08,Enterprise,199,HubSpot,1
1144,2024-02-14,Professional,59,HubSpot,1
1144,2024-03-15,Professional,59,HubSpot,2
1144,2024-04-14,Professional,59,HubSpot,3
1144,2024-05-14,Professional,59,HubSpot,4
1144,2024-06-13,Professional,59,HubSpot,5
1144,2024-07-13,Professional,59,HubSpot,6
1145,2024-04-12,Professional,59,HubSpot,1
1145,2024-05-12,Professional,59,HubSpot,2
1145,2024-06-11,Professional,59,HubSpot,3
1146,2024-03-01,Business,99,HubSpot,1
1147,2024-03-11,Enterprise,199,HubSpot,1
1147,2024-04-10,Enterprise,199,HubSpot,2
1147,2024-05-10,Enterprise,199,HubSpot,3
1147,2024-06-09,Enterprise,199,HubSpot,4
1147,2024-07-09,Enterprise,199,HubSpot,5
1147,2024-08-08,Enterprise,199,HubSpot,6
1147,2024-09-07,Enterprise,199,HubSpot,7
1147,2024-10-07,Enterprise,199,HubSpot,8
1147,2024-11-06,Enterprise,199,HubSpot,9
1148,2024-06-02,Enterprise,199,HubSpot,1
1148,2024-07-02,Enterprise,199,HubSpot,2
1149,2024-05-08,Enterprise,199,HubSpot,1
1149,2024-06-07,Enterprise,199,HubSpot,2
1149,2024-07-07,Enterprise,199,HubSpot,3
1149,2024-08-06,Enterprise,199,HubSpot,4
1149,2024-09-05,Enterprise,199,HubSpot,5
1149,2024-10-05,Enterprise,199,HubSpot,6
1149,2024-11-04,Enterprise,199,HubSpot,7
1149,2024-12-04,Enterprise,199,HubSpot,8
1149,2025-01-03,Enterprise,199,HubSpot,9
1150,2024-01-26,Business,99,HubSpot,1
1151,2024-05-20,Business,99,HubSpot,1
1151,2024-06-19,Business,99,HubSpot,2
1151,2024-07-19,Business,99,HubSpot,3
1151,2024-08-18,Business,99,HubSpot,4
1151,2024-09-17,Enterprise,199,HubSpot,5
1151,2024-10-17,Enterprise,199,HubSpot,6
1151,2024-11-16,Enterprise,199,HubSpot,7
1151,2024-12-16,Enterprise,199,HubSpot,8
1151,2025-01-15,Enterprise,199,HubSpot,9
1151,2025-02-14,Enterprise,199,HubSpot,10
1151,2025-03-16,Enterprise,199,HubSpot,11
1152,2024-03-11,Business,99,HubSpot,1
1152,2024-04-10,Business,99,HubSpot,2
1152,2024-05-10,Business,99,HubSpot,3
1152,2024-06-09,Business,99,HubSpot,4
1152,2024-07-09,Business,99,HubSpot,5
1152,2024-08-08,Business,99,HubSpot,6
1152,2024-09-07,Business,99,HubSpot,7
1152,2024-10-07,Business,99,HubSpot,8
1153,2024-04-10,Professional,59,HubSpot,1
1153,2024-05-10,Professional,59,HubSpot,2
1153,2024-06-09,Professional,59,HubSpot,3
1153,2024-07-09,Professional,59,HubSpot,4
1153,2024-08-08,Professional,59,HubSpot,5
1154,2024-03-16,Business,99,HubSpot,1
1155,2024-02-15,Enterprise,199,HubSpot,1
1155,2024-03-16,Enterprise,199,HubSpot,2
1155,2024-04-15,Enterprise,199,HubSpot,3
1155,2024-05-15,Enterprise,199,HubSpot,4
1155,2024-06-14,Enterprise,199,HubSpot,5
1156,2024-02-15,Starter,29,HubSpot,1
1156,2024-03-16,Starter,29,HubSpot,2
1156,2024-04-15,Starter,29,HubSpot,3
1156,2024-05-15,Starter,29,HubSpot,4
1156,2024-06-14,Starter,29,HubSpot,5
1158,2024-03-21,Business,99,HubSpot,1
1158,2024-04-20,Business,99,HubSpot,2
1159,2024-02-23,Business,99,HubSpot,1
1159,2024-03-24,Business,99,HubSpot,2
1159,2024-04-23,Business,99,HubSpot,3
1159,2024-05-23,Business,99,HubSpot,4
1159,2024-06-22,Business,99,HubSpot,5
1159,2024-07-22,Business,99,HubSpot,6
1159,2024-08-21,Business,99,HubSpot,7
1159,2024-09-20,Business,99,HubSpot,8
1159,2024-10-20,Business,99,HubSpot,9
1159,2024-11-19,Business,99,HubSpot,10
1159,2024-12-19,Business,99,HubSpot,11
1160,2024-03-31,Business,99,HubSpot,1
1160,2024-04-30,Business,99,HubSpot,2
1160,2024-05-30,Business,99,HubSpot,3
1160,2024-06-29,Business,99,HubSpot,4
1160,2024-07-29,Business,99,HubSpot,5
1160,2024-08-28,Business,99,HubSpot,6
1161,2024-04-26,Enterprise,199,HubSpot,1
1161,2024-05-26,Enterprise,199,HubSpot,2
1161,2024-06-25,Enterprise,199,HubSpot,3
1161,2024-07-25,Enterprise,199,HubSpot,4
1161,2024-08-24,Enterprise,199,HubSpot,5
1161,2024-09-23,Enterprise,199,HubSpot,6
1161,2024-10-23,Enterprise,199,HubSpot,7
1161,2024-11-22,Enterprise,199,HubSpot,8
1161,2024-12-22,Enterprise,199,HubSpot,9
1161,2025-01-21,Enterprise,199,HubSpot,10
1162,2024-04-11,Business,99,HubSpot,1
1162,2024-05-11,Business,99,HubSpot,2
1162,2024-06-10,Business,99,HubSpot,3
1162,2024-07-10,Business,99,HubSpot,4
1162,2024-08-09,Business,99,HubSpot,5
1162,2024-09-08,Business,99,HubSpot,6
1162,2024-10-08,Business,99,HubSpot,7
1162,2024-11-07,Business,99,HubSpot,8
1165,2024-03-19,Professional,59,HubSpot,1
1165,2024-04-18,Professional,59,HubSpot,2
1165,2024-05-18,Professional,59,HubSpot,3
1165,2024-06-17,Professional,59,HubSpot,4
1165,2024-07-17,Professional,59,HubSpot,5
1167,2024-02-04,Starter,29,HubSpot,1
1167,2024-03-05,Starter,29,HubSpot,2
1167,2024-04-04,Starter,29,HubSpot,3
1167,2024-05-04,Starter,29,HubSpot,4
1167,2024-06-03,Starter,29,HubSpot,5
1168,2024-03-29,Professional,59,HubSpot,1
1169,2024-06-01,Business,99,HubSpot,1
1169,2024-07-01,Business,99,HubSpot,2
1169,2024-07-31,Business,99,HubSpot,3
1169,2024-08-30,Business,99,HubSpot,4
1169,2024-09-29,Business,99,HubSpot,5
1170,2024-03-29,Business,99,HubSpot,1
1171,2024-03-15,Starter,29,HubSpot,1
1171,2024-04-14,Starter,29,HubSpot,2
1171,2024-05-14,Starter,29,HubSpot,3
1171,2024-06-13,Starter,29,HubSpot,4
1171,2024-07-13,Starter,29,HubSpot,5
1171,2024-08-12,Starter,29,HubSpot,6
1171,2024-09-11,Professional,59,HubSpot,7
1171,2024-10-11,Professional,59,HubSpot,8
1172,2024-03-08,Enterprise,199,HubSpot,1
1172,2024-04-07,Enterprise,199,HubSpot,2
1173,2024-05-20,Professional,59,HubSpot,1
1174,2024-04-01,Starter,29,HubSpot,1
1174,2024-05-01,Starter,29,HubSpot,2
1174,2024-05-31,Starter,29,HubSpot,3
1174,2024-06-30,Starter,29,HubSpot,4
1174,2024-07-30,Starter,29,HubSpot,5
1174,2024-08-29,Starter,29,HubSpot,6
1174,2024-09-28,Starter,29,HubSpot,7
1174,2024-10-28,Starter,29,HubSpot,8
1174,2024-11-27,Starter,29,HubSpot,9
1174,2024-12-27,Professional,59,HubSpot,10
1174,2025-01-26,Professional,59,HubSpot,11
1174,2025-02-25,Professional,59,HubSpot,12
1175,2024-03-15,Professional,59,HubSpot,1
1175,2024-04-14,Professional,59,HubSpot,2
1175,2024-05-14,Professional,59,HubSpot,3
1175,2024-06-13,Professional,59,HubSpot,4
1175,2024-07-13,Professional,59,HubSpot,5
1175,2024-08-12,Professional,59,HubSpot,6
1175,2024-09-11,Professional,59,HubSpot,7
1175,2024-10-11,Professional,59,HubSpot,8
1175,2024-11-10,Business,99,HubSpot,9
1175,2024-12-10,Business,99,HubSpot,10
1175,2025-01-09,Business,99,HubSpot,11
1177,2024-04-10,Professional,59,HubSpot,1
1177,2024-05-10,Professional,59,HubSpot,2
1177,2024-06-09,Professional,59,HubSpot,3
1177,2024-07-09,Professional,59,HubSpot,4
1177,2024-08-08,Professional,59,HubSpot,5
1177,2024-09-07,Professional,59,HubSpot,6
1178,2024-02-23,Business,99,HubSpot,1
1178,2024-03-24,Business,99,HubSpot,2
1178,2024-04-23,Business,99,HubSpot,3
1178,2024-05-23,Business,99,HubSpot,4
1178,2024-06-22,Business,99,HubSpot,5
1178,2024-07-22,Business,99,HubSpot,6
1178,2024-08-21,Business,99,HubSpot,7
1178,2024-09-20,Business,99,HubSpot,8
1178,2024-10-20,Business,99,HubSpot,9
1178,2024-11-19,Business,99,HubSpot,10
1178,2024-12-19,Enterprise,199,HubSpot,11
1178,2025-01-18,Enterprise,199,HubSpot,12
1179,2024-03-28,Starter,29,HubSpot,1
1180,2024-02-29,Professional,59,HubSpot,1
1180,2024-03-30,Professional,59,HubSpot,2
1180,2024-04-29,Professional,59,HubSpot,3
1180,2024-05-29,Professional,59,HubSpot,4
1180,2024-06-28,Professional,59,HubSpot,5
1181,2024-04-28,Enterprise,199,HubSpot,1
1181,2024-05-28,Enterprise,199,HubSpot,2
1181,2024-06-27,Enterprise,199,HubSpot,3
1181,2024-07-27,Enterprise,199,HubSpot,4
1183,2024-01-25,Enterprise,199,HubSpot,1
1184,2024-03-23,Professional,59,HubSpot,1
1184,2024-04-22,Professional,59,HubSpot,2
1184,2024-05-22,Professional,59,HubSpot,3
1184,2024-06-21,Professional,59,HubSpot,4
1184,2024-07-21,Professional,59,HubSpot,5
1184,2024-08-20,Business,99,HubSpot,6
1184,2024-09-19,Business,99,HubSpot,7
1184,2024-10-19,Business,99,HubSpot,8
1184,2024-11-18,Business,99,HubSpot,9
1184,2024-12-18,Business,99,HubSpot,10
1184,2025-01-17,Business,99,HubSpot,11
1184,2025-02-16,Business,99,HubSpot,12
1185,2024-04-21,Enterprise,199,HubSpot,1
1185,2024-05-21,Enterprise,199,HubSpot,2
1185,2024-06-20,Enterprise,199,HubSpot,3
1185,2024-07-20,Enterprise,199,HubSpot,4
1185,2024-08-19,Enterprise,199,HubSpot,5
1185,2024-09-18,Enterprise,199,HubSpot,6
1185,2024-10-18,Enterprise,199,HubSpot,7
1186,2024-05-20,Business,99,HubSpot,1
1186,2024-06-19,Business,99,HubSpot,2
1186,2024-07-19,Business,99,HubSpot,3
1186,2024-08-18,Business,99,HubSpot,4
1186,2024-09-17,Business,99,HubSpot,5
1186,2024-10-17,Business,99,HubSpot,6
1186,2024-11-16,Enterprise,199,HubSpot,7
1186,2024-12-16,Enterprise,199,HubSpot,8
1186,2025-01-15,Enterprise,199,HubSpot,9
1186,2025-02-14,Enterprise,199,HubSpot,10
1186,2025-03-16,Enterprise,199,HubSpot,11
1186,2025-04-15,Enterprise,199,HubSpot,12
1187,2024-02-08,Professional,59,HubSpot,1
1187,2024-03-09,Professional,59,HubSpot,2
1187,2024-04-08,Professional,59,HubSpot,3
1187,2024-05-08,Professional,59,HubSpot,4
1187,2024-06-07,Professional,59,HubSpot,5
1187,2024-07-07,Professional,59,HubSpot,6
1187,2024-08-06,Business,99,HubSpot,7
1187,2024-09-05,Business,99,HubSpot,8
1187,2024-10-05,Business,99,HubSpot,9
1187,2024-11-04,Business,99,HubSpot,10
1188,2024-05-08,Business,99,HubSpot,1
1188,2024-06-07,Business,99,HubSpot,2
1188,2024-07-07,Business,99,HubSpot,3
1188,2024-08-06,Business,99,HubSpot,4
1188,2024-09-05,Business,99,HubSpot,5
1188,2024-10-05,Business,99,HubSpot,6
1188,2024-11-04,Business,99,HubSpot,7
1189,2024-02-16,Professional,59,HubSpot,1
1189,2024-03-17,Professional,59,HubSpot,2
1189,2024-04-16,Professional,59,HubSpot,3
1189,2024-05-16,Professional,59,HubSpot,4
1189,2024-06-15,Professional,59,HubSpot,5
1189,2024-07-15,Business,99,HubSpot,6
1189,2024-08-14,Business,99,HubSpot,7
1189,2024-09-13,Business,99,HubSpot,8
1190,2024-02-05,Business,99,HubSpot,1
1190,2024-03-06,Business,99,HubSpot,2
1190,2024-04-05,Business,99,HubSpot,3
1190,2024-05-05,Business,99,HubSpot,4
1190,2024-06-04,Business,99,HubSpot,5
1190,2024-07-04,Business,99,HubSpot,6
1190,2024-08-03,Enterprise,199,HubSpot,7
1191,2024-03-10,Business,99,HubSpot,1
1191,2024-04-09,Business,99,HubSpot,2
1191,2024-05-09,Business,99,HubSpot,3
1191,2024-06-08,Business,99,HubSpot,4
1191,2024-07-08,Business,99,HubSpot,5
1191,2024-08-07,Enterprise,199,HubSpot,6
1191,2024-09-06,Enterprise,199,HubSpot,7
1191,2024-10-06,Enterprise,199,HubSpot,8
1191,2024-11-05,Enterprise,199,HubSpot,9
1192,2024-05-31,Business,99,HubSpot,1
1192,2024-06-30,Business,99,HubSpot,2
1193,2024-02-19,Professional,59,HubSpot,1
1193,2024-03-20,Professional,59,HubSpot,2
1193,2024-04-19,Professional,59,HubSpot,3
1193,2024-05-19,Professional,59,HubSpot,4
1193,2024-06-18,Professional,59,HubSpot,5
1193,2024-07-18,Professional,59,HubSpot,6
1193,2024-08-17,Professional,59,HubSpot,7
1193,2024-09-16,Business,99,HubSpot,8
1193,2024-10-16,Business,99,HubSpot,9
1194,2024-02-16,Professional,59,HubSpot,1
1194,2024-03-17,Professional,59,HubSpot,2
1194,2024-04-16,Professional,59,HubSpot,3
1195,2024-05-18,Professional,59,HubSpot,1
1195,2024-06-17,Professional,59,HubSpot,2
1195,2024-07-17,Professional,59,HubSpot,3
1195,2024-08-16,Professional,59,HubSpot,4
1195,2024-09-15,Professional,59,HubSpot,5
1195,2024-10-15,Professional,59,HubSpot,6
1195,2024-11-14,Professional,59,HubSpot,7
1196,2024-05-03,Business,99,HubSpot,1
1196,2024-06-02,Business,99,HubSpot,2
1196,2024-07-02,Business,99,HubSpot,3
1196,2024-08-01,Business,99,HubSpot,4
1196,2024-08-31,Business,99,HubSpot,5
1196,2024-09-30,Business,99,HubSpot,6
1196,2024-10-30,Business,99,HubSpot,7
1196,2024-11-29,Business,99,HubSpot,8
1196,2024-12-29,Business,99,HubSpot,9
1197,2024-03-13,Professional,59,HubSpot,1
1197,2024-04-12,Professional,59,HubSpot,2
1197,2024-05-12,Professional,59,HubSpot,3
1197,2024-06-11,Professional,59,HubSpot,4
1197,2024-07-11,Professional,59,HubSpot,5
1197,2024-08-10,Business,99,HubSpot,6
1197,2024-09-09,Business,99,HubSpot,7
1198,2024-03-18,Business,99,HubSpot,1
1198,2024-04-17,Business,99,HubSpot,2
1198,2024-05-17,Business,99,HubSpot,3
1198,2024-06-16,Business,99,HubSpot,4
1198,2024-07-16,Enterprise,199,HubSpot,5
1198,2024-08-15,Enterprise,199,HubSpot,6
1198,2024-09-14,Enterprise,199,HubSpot,7
1198,2024-10-14,Enterprise,199,HubSpot,8
1198,2024-11-13,Enterprise,199,HubSpot,9
1198,2024-12-13,Enterprise,199,HubSpot,10
1198,2025-01-12,Enterprise,199,HubSpot,11
1199,2024-03-16,Enterprise,199,HubSpot,1
1200,2024-06-04,Business,99,HubSpot,1
1200,2024-07-04,Business,99,HubSpot,2
1200,2024-08-03,Business,99,HubSpot,3
1200,2024-09-02,Business,99,HubSpot,4
1200,2024-10-02,Business,99,HubSpot,5
1200,2024-11-01,Business,99,HubSpot,6
1200,2024-12-01,Business,99,HubSpot,7
1200,2024-12-31,Business,99,HubSpot,8
1200,2025-01-30,Business,99,HubSpot,9
1203,2024-02-26,Enterprise,199,HubSpot,1
1203,2024-03-27,Enterprise,199,HubSpot,2
1203,2024-04-26,Enterprise,199,HubSpot,3
1203,2024-05-26,Enterprise,199,HubSpot,4
1203,2024-06-25,Enterprise,199,HubSpot,5
1203,2024-07-25,Enterprise,199,HubSpot,6
1203,2024-08-24,Enterprise,199,HubSpot,7
1204,2024-02-23,Enterprise,199,HubSpot,1
1204,2024-03-24,Enterprise,199,HubSpot,2
1204,2024-04-23,Enterprise,199,HubSpot,3
1204,2024-05-23,Enterprise,199,HubSpot,4
1204,2024-06-22,Enterprise,199,HubSpot,5
1204,2024-07-22,Enterprise,199,HubSpot,6
1204,2024-08-21,Enterprise,199,HubSpot,7
1204,2024-09-20,Enterprise,199,HubSpot,8
1204,2024-10-20,Enterprise,199,HubSpot,9
1204,2024-11-19,Enterprise,199,HubSpot,10
1204,2024-12-19,Enterprise,199,HubSpot,11
1204,2025-01-18,Enterprise,199,HubSpot,12
