customer_id,acquisition_source,acquisition_date,company_size,industry,initial_subscription_tier,trial_to_paid_days,is_active
2361,Salesforce,2024-07-21,Enterprise (1000+),Finance,Business,22.0,False
2362,Salesforce,2024-07-31,Enterprise (1000+),Healthcare,Enterprise,20.0,True
2363,Salesforce,2024-09-17,Enterprise (1000+),Retail,Business,,True
2364,Salesforce,2024-10-02,Small (1-50),Manufacturing,Professional,24.0,True
2365,Salesforce,2024-07-17,Enterprise (1000+),Finance,Enterprise,19.0,True
2366,Salesforce,2024-08-15,Small (1-50),Healthcare,Professional,13.0,True
2367,Salesforce,2024-07-09,Small (1-50),Manufacturing,Starter,18.0,True
2368,Salesforce,2024-10-11,Enterprise (1000+),Education,Enterprise,22.0,True
2369,Salesforce,2024-08-29,Small (1-50),Technology,Professional,10.0,True
2370,Salesforce,2024-08-26,Medium (51-200),Retail,Professional,30.0,True
2371,Salesforce,2024-09-13,Enterprise (1000+),Education,Enterprise,,True
2372,Salesforce,2024-08-08,Medium (51-200),Retail,Professional,,True
2373,Salesforce,2024-09-03,Small (1-50),Finance,Starter,28.0,True
2374,Salesforce,2024-07-16,Medium (51-200),Technology,Professional,27.0,True
2375,Salesforce,2024-08-03,Enterprise (1000+),Manufacturing,Business,20.0,True
2376,Salesforce,2024-08-08,Large (201-1000),Manufacturing,Enterprise,28.0,True
2377,Salesforce,2024-08-29,Large (201-1000),Education,Enterprise,10.0,True
2378,Salesforce,2024-09-22,Large (201-1000),Finance,Business,30.0,True
2379,Salesforce,2024-07-24,Small (1-50),Retail,Starter,,False
2380,Salesforce,2024-09-12,Enterprise (1000+),Education,Enterprise,20.0,True
2381,Salesforce,2024-08-01,Medium (51-200),Healthcare,Professional,23.0,True
2382,Salesforce,2024-08-11,Medium (51-200),Healthcare,Professional,,True
2383,Salesforce,2024-09-20,Medium (51-200),Retail,Business,26.0,False
2384,Salesforce,2024-09-04,Medium (51-200),Finance,Professional,,True
2385,Salesforce,2024-06-23,Large (201-1000),Manufacturing,Business,22.0,True
2386,Salesforce,2024-06-27,Small (1-50),Finance,Starter,7.0,True
2387,Salesforce,2024-09-24,Small (1-50),Healthcare,Starter,7.0,True
2388,Salesforce,2024-08-20,Large (201-1000),Retail,Enterprise,26.0,True
2389,Salesforce,2024-08-01,Large (201-1000),Healthcare,Enterprise,28.0,True
2390,Salesforce,2024-09-01,Small (1-50),Finance,Professional,7.0,True
2391,Salesforce,2024-09-12,Enterprise (1000+),Technology,Business,23.0,True
2392,Salesforce,2024-09-12,Medium (51-200),Retail,Business,28.0,True
2393,Salesforce,2024-08-19,Enterprise (1000+),Technology,Business,17.0,False
2394,Salesforce,2024-07-31,Small (1-50),Education,Professional,26.0,True
2395,Salesforce,2024-09-17,Small (1-50),Retail,Professional,22.0,True
2396,Salesforce,2024-10-02,Small (1-50),Finance,Professional,29.0,True
2397,Salesforce,2024-08-20,Small (1-50),Retail,Starter,16.0,True
2398,Salesforce,2024-08-24,Enterprise (1000+),Retail,Business,22.0,True
2399,Salesforce,2024-07-15,Medium (51-200),Healthcare,Professional,28.0,True
2400,Salesforce,2024-06-28,Enterprise (1000+),Healthcare,Business,17.0,True
2401,Salesforce,2024-09-21,Large (201-1000),Education,Business,22.0,True
2402,Salesforce,2024-09-08,Small (1-50),Manufacturing,Starter,22.0,False
2403,Salesforce,2024-09-11,Large (201-1000),Manufacturing,Business,26.0,False
2404,Salesforce,2024-07-28,Enterprise (1000+),Education,Enterprise,24.0,True
2405,Salesforce,2024-08-09,Medium (51-200),Finance,Professional,,False
2406,Salesforce,2024-06-26,Large (201-1000),Education,Business,25.0,True
2407,Salesforce,2024-10-02,Large (201-1000),Manufacturing,Enterprise,16.0,False
2408,Salesforce,2024-08-22,Medium (51-200),Retail,Business,18.0,True
2409,Salesforce,2024-10-12,Medium (51-200),Technology,Professional,24.0,True
2410,Salesforce,2024-07-25,Medium (51-200),Healthcare,Business,21.0,True
2411,Salesforce,2024-07-21,Medium (51-200),Manufacturing,Professional,23.0,True
2412,Salesforce,2024-06-30,Large (201-1000),Education,Enterprise,22.0,True
2413,Salesforce,2024-08-02,Small (1-50),Healthcare,Professional,13.0,True
2414,Salesforce,2024-10-12,Medium (51-200),Healthcare,Professional,30.0,True
2415,Salesforce,2024-09-27,Medium (51-200),Manufacturing,Professional,20.0,True
2416,Salesforce,2024-07-29,Enterprise (1000+),Technology,Enterprise,16.0,True
2417,Salesforce,2024-10-11,Medium (51-200),Technology,Business,,True
2418,Salesforce,2024-08-28,Small (1-50),Retail,Professional,25.0,True
2419,Salesforce,2024-09-12,Enterprise (1000+),Healthcare,Enterprise,30.0,True
2420,Salesforce,2024-09-06,Small (1-50),Education,Professional,10.0,True
2421,Salesforce,2024-10-02,Medium (51-200),Retail,Business,12.0,True
2422,Salesforce,2024-06-27,Large (201-1000),Healthcare,Enterprise,10.0,True
2423,Salesforce,2024-09-06,Large (201-1000),Healthcare,Enterprise,19.0,True
2424,Salesforce,2024-06-30,Medium (51-200),Retail,Business,26.0,True
2425,Salesforce,2024-09-06,Enterprise (1000+),Retail,Business,27.0,True
2426,Salesforce,2024-09-03,Enterprise (1000+),Technology,Enterprise,,False
2427,Salesforce,2024-08-16,Medium (51-200),Manufacturing,Professional,25.0,True
2428,Salesforce,2024-09-11,Small (1-50),Retail,Starter,27.0,True
2429,Salesforce,2024-07-23,Medium (51-200),Finance,Professional,,True
2430,Salesforce,2024-09-24,Medium (51-200),Education,Business,,True
2431,Salesforce,2024-08-22,Enterprise (1000+),Manufacturing,Business,24.0,True
2432,Salesforce,2024-09-24,Small (1-50),Education,Starter,12.0,True
2433,Salesforce,2024-09-11,Medium (51-200),Manufacturing,Professional,17.0,True
2434,Salesforce,2024-07-01,Medium (51-200),Technology,Professional,8.0,False
2435,Salesforce,2024-06-30,Large (201-1000),Manufacturing,Enterprise,28.0,False
2436,Salesforce,2024-07-23,Small (1-50),Education,Professional,11.0,True
2437,Salesforce,2024-09-11,Large (201-1000),Manufacturing,Enterprise,13.0,True
2438,Salesforce,2024-09-07,Small (1-50),Technology,Starter,16.0,True
2439,Salesforce,2024-07-12,Medium (51-200),Manufacturing,Professional,11.0,True
2440,Salesforce,2024-08-08,Small (1-50),Finance,Professional,12.0,True
2441,Salesforce,2024-06-25,Large (201-1000),Education,Enterprise,,True
2442,Salesforce,2024-09-03,Large (201-1000),Education,Business,28.0,True
2443,Salesforce,2024-08-19,Medium (51-200),Healthcare,Business,20.0,True
2444,Salesforce,2024-08-31,Medium (51-200),Finance,Professional,,False
2445,Salesforce,2024-08-24,Enterprise (1000+),Finance,Business,18.0,True
2446,Salesforce,2024-09-22,Large (201-1000),Healthcare,Business,10.0,True
2447,Salesforce,2024-07-13,Enterprise (1000+),Technology,Business,30.0,True
2448,Salesforce,2024-08-29,Enterprise (1000+),Manufacturing,Business,25.0,True
2449,Salesforce,2024-08-24,Large (201-1000),Technology,Business,19.0,True
2450,Salesforce,2024-09-26,Enterprise (1000+),Manufacturing,Enterprise,,False
2451,Salesforce,2024-08-19,Medium (51-200),Healthcare,Professional,30.0,True
2452,Salesforce,2024-10-10,Large (201-1000),Education,Business,29.0,True
2453,Salesforce,2024-08-10,Large (201-1000),Manufacturing,Enterprise,20.0,True
2454,Salesforce,2024-09-14,Medium (51-200),Education,Business,16.0,True
2455,Salesforce,2024-07-25,Small (1-50),Technology,Starter,9.0,True
2456,Salesforce,2024-06-22,Small (1-50),Manufacturing,Professional,7.0,True
2457,Salesforce,2024-08-08,Medium (51-200),Retail,Business,28.0,True
2458,Salesforce,2024-09-12,Small (1-50),Technology,Professional,30.0,False
2459,Salesforce,2024-08-08,Large (201-1000),Education,Business,23.0,True
2460,Salesforce,2024-06-20,Enterprise (1000+),Education,Business,23.0,True
2461,Salesforce,2024-07-07,Small (1-50),Healthcare,Professional,8.0,True
2462,Salesforce,2024-08-02,Medium (51-200),Technology,Business,28.0,True
2463,Salesforce,2024-08-23,Small (1-50),Finance,Professional,15.0,True
2464,Salesforce,2024-09-17,Enterprise (1000+),Finance,Business,27.0,True
2465,Salesforce,2024-10-07,Small (1-50),Manufacturing,Professional,8.0,True
2466,Salesforce,2024-09-01,Enterprise (1000+),Finance,Enterprise,7.0,True
2467,Salesforce,2024-09-15,Medium (51-200),Finance,Business,,True
2468,Salesforce,2024-07-10,Small (1-50),Retail,Starter,,True
2469,Salesforce,2024-07-04,Large (201-1000),Retail,Business,16.0,True
2470,Salesforce,2024-10-07,Medium (51-200),Technology,Business,28.0,True
2471,Salesforce,2024-07-05,Medium (51-200),Education,Business,18.0,True
2472,Salesforce,2024-09-13,Medium (51-200),Healthcare,Professional,11.0,True
2473,Salesforce,2024-09-18,Large (201-1000),Healthcare,Business,22.0,True
2474,Salesforce,2024-07-19,Small (1-50),Retail,Professional,28.0,True
2475,Salesforce,2024-07-26,Enterprise (1000+),Healthcare,Enterprise,,False
2476,Salesforce,2024-06-17,Medium (51-200),Finance,Professional,28.0,True
2477,Salesforce,2024-09-09,Large (201-1000),Manufacturing,Enterprise,20.0,True
2478,Salesforce,2024-07-21,Enterprise (1000+),Retail,Business,11.0,True
2479,Salesforce,2024-07-08,Medium (51-200),Technology,Business,29.0,True
2480,Salesforce,2024-09-28,Enterprise (1000+),Retail,Business,10.0,True
2481,Salesforce,2024-08-18,Medium (51-200),Manufacturing,Professional,11.0,True
2482,Salesforce,2024-07-01,Enterprise (1000+),Finance,Business,11.0,True
2483,Salesforce,2024-09-01,Medium (51-200),Technology,Professional,23.0,True
2484,Salesforce,2024-09-04,Medium (51-200),Finance,Professional,8.0,True
2485,Salesforce,2024-09-05,Small (1-50),Technology,Professional,15.0,True
2486,Salesforce,2024-09-14,Enterprise (1000+),Finance,Business,12.0,False
2487,Salesforce,2024-06-21,Large (201-1000),Finance,Business,26.0,False
2488,Salesforce,2024-07-08,Large (201-1000),Finance,Enterprise,10.0,False
2489,Salesforce,2024-06-16,Medium (51-200),Finance,Business,18.0,True
2490,Salesforce,2024-08-29,Large (201-1000),Education,Business,25.0,True
2491,Salesforce,2024-10-06,Small (1-50),Education,Starter,10.0,False
2492,Salesforce,2024-10-09,Medium (51-200),Education,Professional,10.0,False
2493,Salesforce,2024-08-23,Large (201-1000),Education,Enterprise,13.0,True
2494,Salesforce,2024-07-04,Small (1-50),Healthcare,Starter,29.0,True
2495,Salesforce,2024-10-05,Large (201-1000),Retail,Enterprise,10.0,True
2496,Salesforce,2024-06-23,Enterprise (1000+),Manufacturing,Enterprise,23.0,True
2497,Salesforce,2024-07-06,Large (201-1000),Finance,Business,,True
2498,Salesforce,2024-09-24,Medium (51-200),Retail,Business,23.0,True
2499,Salesforce,2024-07-06,Enterprise (1000+),Manufacturing,Enterprise,19.0,True
2500,Salesforce,2024-07-11,Medium (51-200),Healthcare,Professional,25.0,True
2501,Salesforce,2024-10-05,Enterprise (1000+),Finance,Enterprise,16.0,True
2502,Salesforce,2024-08-24,Small (1-50),Healthcare,Starter,,True
2503,Salesforce,2024-06-20,Medium (51-200),Healthcare,Business,8.0,True
2504,Salesforce,2024-07-16,Medium (51-200),Technology,Professional,27.0,True
2505,Salesforce,2024-08-01,Large (201-1000),Education,Business,15.0,True
2506,Salesforce,2024-08-06,Large (201-1000),Technology,Enterprise,7.0,True
2507,Salesforce,2024-07-13,Large (201-1000),Finance,Business,24.0,True
2508,Salesforce,2024-10-04,Small (1-50),Education,Professional,27.0,True
2509,Salesforce,2024-08-24,Medium (51-200),Healthcare,Business,13.0,True
2510,Salesforce,2024-09-26,Enterprise (1000+),Retail,Business,30.0,True
2511,Salesforce,2024-07-03,Enterprise (1000+),Retail,Business,12.0,True
2512,Salesforce,2024-07-07,Medium (51-200),Education,Business,16.0,False
2513,Salesforce,2024-07-05,Medium (51-200),Education,Business,9.0,True
2514,Salesforce,2024-08-08,Medium (51-200),Education,Business,10.0,True
2515,Salesforce,2024-07-02,Small (1-50),Retail,Starter,10.0,True
2516,Salesforce,2024-09-20,Small (1-50),Healthcare,Starter,15.0,True
2517,Salesforce,2024-09-03,Small (1-50),Technology,Starter,17.0,True
2518,Salesforce,2024-06-25,Medium (51-200),Retail,Professional,21.0,True
2519,Salesforce,2024-07-24,Large (201-1000),Healthcare,Enterprise,24.0,True
2520,Salesforce,2024-09-03,Small (1-50),Technology,Starter,,True
2521,Salesforce,2024-08-19,Enterprise (1000+),Technology,Business,7.0,True
2522,Salesforce,2024-08-03,Medium (51-200),Education,Business,28.0,True
2523,Salesforce,2024-10-06,Small (1-50),Healthcare,Professional,14.0,False
2524,Salesforce,2024-07-21,Large (201-1000),Manufacturing,Business,18.0,True
2525,Salesforce,2024-10-10,Small (1-50),Manufacturing,Starter,20.0,True
2526,Salesforce,2024-08-30,Medium (51-200),Healthcare,Business,28.0,True
2527,Salesforce,2024-09-27,Large (201-1000),Technology,Enterprise,22.0,True
2528,Salesforce,2024-10-12,Large (201-1000),Technology,Business,11.0,True
2529,Salesforce,2024-07-03,Large (201-1000),Retail,Business,22.0,True
2530,Salesforce,2024-06-29,Enterprise (1000+),Healthcare,Enterprise,,True
2531,Salesforce,2024-07-08,Enterprise (1000+),Finance,Enterprise,22.0,True
2532,Salesforce,2024-08-06,Large (201-1000),Education,Business,19.0,True
2533,Salesforce,2024-08-17,Enterprise (1000+),Retail,Business,,True
2534,Salesforce,2024-08-21,Medium (51-200),Healthcare,Professional,13.0,True
2535,Salesforce,2024-06-17,Large (201-1000),Healthcare,Enterprise,8.0,True
2536,Salesforce,2024-07-31,Medium (51-200),Retail,Business,,True
2537,Salesforce,2024-10-12,Enterprise (1000+),Healthcare,Business,8.0,True
2538,Salesforce,2024-06-30,Medium (51-200),Education,Business,,True
2539,Salesforce,2024-08-01,Small (1-50),Education,Starter,22.0,True
2540,Salesforce,2024-10-04,Medium (51-200),Healthcare,Professional,9.0,True
2541,Salesforce,2024-06-16,Enterprise (1000+),Healthcare,Business,11.0,True
2542,Salesforce,2024-09-12,Large (201-1000),Retail,Enterprise,21.0,True
2543,Salesforce,2024-09-11,Small (1-50),Technology,Professional,27.0,False
2544,Salesforce,2024-09-19,Medium (51-200),Technology,Professional,20.0,True
2545,Salesforce,2024-10-05,Enterprise (1000+),Manufacturing,Enterprise,29.0,True
2546,Salesforce,2024-10-12,Medium (51-200),Technology,Business,11.0,True
2547,Salesforce,2024-08-05,Small (1-50),Retail,Starter,30.0,True
2548,Salesforce,2024-08-31,Small (1-50),Retail,Professional,27.0,True
2549,Salesforce,2024-08-02,Medium (51-200),Finance,Professional,13.0,True
2550,Salesforce,2024-06-28,Small (1-50),Manufacturing,Professional,17.0,False
2551,Salesforce,2024-07-21,Medium (51-200),Technology,Professional,7.0,True
2552,Salesforce,2024-07-24,Medium (51-200),Education,Professional,14.0,True
2553,Salesforce,2024-08-26,Small (1-50),Technology,Professional,,False
2554,Salesforce,2024-07-24,Small (1-50),Finance,Professional,23.0,True
2555,Salesforce,2024-09-19,Enterprise (1000+),Healthcare,Enterprise,10.0,True
2556,Freshworks CRM,2024-10-03,Small (1-50),Technology,Starter,19.0,True
2557,Freshworks CRM,2024-10-20,Small (1-50),Healthcare,Professional,21.0,False
2558,Freshworks CRM,2024-09-19,Small (1-50),Healthcare,Starter,27.0,True
2559,Freshworks CRM,2024-09-30,Medium (51-200),Retail,Business,17.0,True
2560,Freshworks CRM,2024-09-18,Enterprise (1000+),Education,Business,19.0,True
2561,Freshworks CRM,2024-09-17,Small (1-50),Manufacturing,Starter,22.0,False
2562,Freshworks CRM,2024-07-02,Medium (51-200),Manufacturing,Business,9.0,True
2563,Freshworks CRM,2024-08-28,Large (201-1000),Finance,Business,15.0,True
2564,Freshworks CRM,2024-08-15,Small (1-50),Healthcare,Starter,21.0,True
2565,Freshworks CRM,2024-08-30,Large (201-1000),Education,Enterprise,10.0,True
2566,Freshworks CRM,2024-09-01,Small (1-50),Finance,Professional,26.0,True
2567,Freshworks CRM,2024-07-17,Enterprise (1000+),Manufacturing,Enterprise,17.0,True
2568,Freshworks CRM,2024-09-26,Enterprise (1000+),Finance,Enterprise,28.0,False
2569,Freshworks CRM,2024-09-21,Small (1-50),Education,Starter,7.0,True
2570,Freshworks CRM,2024-07-14,Large (201-1000),Healthcare,Enterprise,9.0,True
2571,Freshworks CRM,2024-10-20,Enterprise (1000+),Finance,Business,27.0,True
2572,Freshworks CRM,2024-10-13,Enterprise (1000+),Technology,Business,10.0,True
2573,Freshworks CRM,2024-10-27,Enterprise (1000+),Healthcare,Enterprise,9.0,True
2574,Freshworks CRM,2024-09-16,Enterprise (1000+),Education,Business,10.0,True
2575,Freshworks CRM,2024-07-05,Medium (51-200),Healthcare,Business,17.0,True
2576,Freshworks CRM,2024-09-15,Enterprise (1000+),Finance,Business,22.0,True
2577,Freshworks CRM,2024-07-28,Small (1-50),Finance,Professional,12.0,False
2578,Freshworks CRM,2024-07-09,Large (201-1000),Technology,Enterprise,29.0,True
2579,Freshworks CRM,2024-08-23,Medium (51-200),Healthcare,Business,9.0,True
2580,Freshworks CRM,2024-08-24,Large (201-1000),Healthcare,Enterprise,20.0,True
2581,Freshworks CRM,2024-09-07,Medium (51-200),Finance,Business,25.0,True
2582,Freshworks CRM,2024-07-02,Medium (51-200),Education,Professional,26.0,True
2583,Freshworks CRM,2024-09-24,Large (201-1000),Healthcare,Business,11.0,True
2584,Freshworks CRM,2024-08-10,Small (1-50),Finance,Professional,7.0,True
2585,Freshworks CRM,2024-10-29,Medium (51-200),Education,Business,10.0,False
2586,Freshworks CRM,2024-10-04,Medium (51-200),Education,Business,12.0,True
2587,Freshworks CRM,2024-07-28,Large (201-1000),Healthcare,Business,25.0,True
2588,Freshworks CRM,2024-08-17,Large (201-1000),Finance,Business,23.0,True
2589,Freshworks CRM,2024-07-16,Enterprise (1000+),Retail,Enterprise,18.0,True
2590,Freshworks CRM,2024-08-24,Large (201-1000),Healthcare,Business,18.0,True
2591,Freshworks CRM,2024-09-15,Medium (51-200),Retail,Business,28.0,True
2592,Freshworks CRM,2024-08-25,Large (201-1000),Technology,Business,10.0,False
2593,Freshworks CRM,2024-07-03,Enterprise (1000+),Retail,Business,26.0,True
2594,Freshworks CRM,2024-07-13,Enterprise (1000+),Education,Business,20.0,True
2595,Freshworks CRM,2024-10-08,Enterprise (1000+),Technology,Enterprise,22.0,True
2596,Freshworks CRM,2024-08-14,Enterprise (1000+),Education,Enterprise,30.0,True
2597,Freshworks CRM,2024-10-29,Large (201-1000),Manufacturing,Business,28.0,True
2598,Freshworks CRM,2024-10-16,Enterprise (1000+),Technology,Business,20.0,False
2599,Freshworks CRM,2024-07-04,Medium (51-200),Manufacturing,Business,26.0,True
2600,Freshworks CRM,2024-07-22,Enterprise (1000+),Manufacturing,Business,13.0,True
2601,Freshworks CRM,2024-08-20,Small (1-50),Healthcare,Professional,19.0,True
2602,Freshworks CRM,2024-07-23,Enterprise (1000+),Manufacturing,Enterprise,14.0,False
2603,Freshworks CRM,2024-10-11,Medium (51-200),Education,Professional,19.0,True
2604,Freshworks CRM,2024-09-19,Large (201-1000),Finance,Business,9.0,False
2605,Freshworks CRM,2024-07-02,Medium (51-200),Manufacturing,Professional,9.0,True
2606,Freshworks CRM,2024-07-04,Medium (51-200),Education,Business,18.0,True
2607,Freshworks CRM,2024-09-22,Medium (51-200),Healthcare,Business,14.0,True
2608,Freshworks CRM,2024-10-12,Enterprise (1000+),Education,Enterprise,,False
2609,Freshworks CRM,2024-07-19,Small (1-50),Technology,Starter,26.0,True
2610,Freshworks CRM,2024-07-19,Large (201-1000),Healthcare,Enterprise,,True
2611,Freshworks CRM,2024-08-16,Medium (51-200),Technology,Business,7.0,True
2612,Freshworks CRM,2024-09-01,Small (1-50),Education,Starter,17.0,True
2613,Freshworks CRM,2024-08-27,Medium (51-200),Finance,Professional,,True
2614,Freshworks CRM,2024-09-11,Small (1-50),Finance,Starter,22.0,True
2615,Freshworks CRM,2024-09-15,Small (1-50),Manufacturing,Starter,10.0,True
2616,Freshworks CRM,2024-07-04,Small (1-50),Healthcare,Starter,10.0,True
2617,Freshworks CRM,2024-07-04,Large (201-1000),Healthcare,Business,,True
2618,Freshworks CRM,2024-07-17,Large (201-1000),Retail,Enterprise,9.0,True
2619,Freshworks CRM,2024-09-09,Large (201-1000),Education,Enterprise,20.0,True
2620,Freshworks CRM,2024-08-21,Medium (51-200),Healthcare,Business,29.0,True
2621,Freshworks CRM,2024-08-20,Small (1-50),Healthcare,Professional,30.0,True
2622,Freshworks CRM,2024-10-22,Enterprise (1000+),Manufacturing,Enterprise,17.0,True
2623,Freshworks CRM,2024-09-16,Enterprise (1000+),Healthcare,Enterprise,18.0,True
2624,Freshworks CRM,2024-10-13,Small (1-50),Healthcare,Professional,23.0,True
2625,Freshworks CRM,2024-08-22,Large (201-1000),Retail,Enterprise,,True
2626,Freshworks CRM,2024-08-11,Enterprise (1000+),Finance,Business,13.0,True
2627,Freshworks CRM,2024-08-17,Medium (51-200),Technology,Business,,True
2628,Freshworks CRM,2024-09-30,Large (201-1000),Retail,Business,17.0,True
2629,Freshworks CRM,2024-09-10,Small (1-50),Finance,Professional,23.0,True
2630,Freshworks CRM,2024-09-10,Large (201-1000),Manufacturing,Business,20.0,True
2631,Freshworks CRM,2024-08-25,Large (201-1000),Healthcare,Enterprise,22.0,True
2632,Freshworks CRM,2024-08-05,Enterprise (1000+),Technology,Business,26.0,True
2633,Freshworks CRM,2024-08-19,Medium (51-200),Finance,Professional,,True
2634,Freshworks CRM,2024-09-12,Small (1-50),Finance,Professional,,True
2635,Freshworks CRM,2024-07-05,Small (1-50),Education,Professional,,True
2636,Freshworks CRM,2024-10-15,Enterprise (1000+),Finance,Enterprise,18.0,True
2637,Freshworks CRM,2024-09-10,Large (201-1000),Manufacturing,Enterprise,,True
2638,Freshworks CRM,2024-08-28,Enterprise (1000+),Finance,Business,10.0,False
2639,Freshworks CRM,2024-07-07,Small (1-50),Technology,Starter,29.0,True
2640,Freshworks CRM,2024-07-29,Medium (51-200),Healthcare,Professional,18.0,True
2641,Freshworks CRM,2024-09-07,Small (1-50),Finance,Starter,8.0,False
2642,Freshworks CRM,2024-08-08,Small (1-50),Finance,Professional,19.0,True
2643,Freshworks CRM,2024-07-22,Medium (51-200),Technology,Business,,True
2644,Freshworks CRM,2024-10-05,Enterprise (1000+),Education,Enterprise,,True
2645,Freshworks CRM,2024-09-12,Enterprise (1000+),Finance,Enterprise,30.0,True
2646,Freshworks CRM,2024-07-12,Large (201-1000),Education,Enterprise,,True
2647,Freshworks CRM,2024-10-20,Medium (51-200),Education,Professional,,True
2648,Freshworks CRM,2024-07-08,Medium (51-200),Education,Professional,19.0,True
2649,Freshworks CRM,2024-07-14,Large (201-1000),Manufacturing,Business,23.0,True
2650,Freshworks CRM,2024-10-06,Large (201-1000),Education,Enterprise,23.0,False
2651,Freshworks CRM,2024-07-17,Medium (51-200),Retail,Business,26.0,True
2652,Freshworks CRM,2024-10-08,Enterprise (1000+),Technology,Business,12.0,True
2653,Freshworks CRM,2024-10-20,Small (1-50),Retail,Starter,30.0,False
2654,Freshworks CRM,2024-07-03,Enterprise (1000+),Finance,Business,,True
2655,Freshworks CRM,2024-08-27,Large (201-1000),Technology,Enterprise,9.0,True
2656,Freshworks CRM,2024-07-28,Medium (51-200),Manufacturing,Business,17.0,False
2657,Freshworks CRM,2024-08-04,Large (201-1000),Technology,Business,30.0,True
2658,Freshworks CRM,2024-07-25,Large (201-1000),Retail,Business,15.0,True
2659,Freshworks CRM,2024-09-02,Enterprise (1000+),Education,Business,,True
2660,Freshworks CRM,2024-07-15,Medium (51-200),Technology,Professional,25.0,True
2661,Freshworks CRM,2024-07-09,Small (1-50),Healthcare,Professional,29.0,True
2662,Freshworks CRM,2024-08-20,Enterprise (1000+),Healthcare,Business,29.0,True
2663,Freshworks CRM,2024-07-27,Medium (51-200),Finance,Professional,29.0,True
2664,Freshworks CRM,2024-10-02,Small (1-50),Healthcare,Starter,29.0,True
2665,Freshworks CRM,2024-10-03,Large (201-1000),Healthcare,Business,9.0,True
2666,Freshworks CRM,2024-08-12,Enterprise (1000+),Technology,Business,20.0,True
2667,Freshworks CRM,2024-07-23,Large (201-1000),Healthcare,Business,7.0,True
2668,Freshworks CRM,2024-08-30,Small (1-50),Healthcare,Professional,8.0,True
2669,Freshworks CRM,2024-09-11,Large (201-1000),Manufacturing,Business,11.0,True
2670,Freshworks CRM,2024-07-13,Large (201-1000),Retail,Enterprise,18.0,True
2671,Freshworks CRM,2024-08-02,Enterprise (1000+),Finance,Enterprise,18.0,True
2672,Freshworks CRM,2024-08-12,Enterprise (1000+),Finance,Business,30.0,True
2673,Freshworks CRM,2024-07-19,Enterprise (1000+),Education,Business,18.0,True
2674,Freshworks CRM,2024-08-01,Enterprise (1000+),Healthcare,Enterprise,13.0,True
2675,Freshworks CRM,2024-08-18,Small (1-50),Education,Professional,21.0,True
2676,Freshworks CRM,2024-10-21,Medium (51-200),Education,Business,17.0,True
2677,Freshworks CRM,2024-08-23,Large (201-1000),Healthcare,Enterprise,,True
2678,Freshworks CRM,2024-08-13,Small (1-50),Retail,Professional,18.0,True
2679,Freshworks CRM,2024-07-02,Enterprise (1000+),Retail,Business,23.0,True
2680,Freshworks CRM,2024-09-18,Medium (51-200),Retail,Business,16.0,False
2681,Freshworks CRM,2024-07-06,Medium (51-200),Manufacturing,Business,,True
2682,Freshworks CRM,2024-07-01,Enterprise (1000+),Education,Enterprise,8.0,True
2683,Freshworks CRM,2024-08-14,Large (201-1000),Technology,Business,11.0,True
2684,Freshworks CRM,2024-07-26,Enterprise (1000+),Finance,Business,22.0,True
2685,Freshworks CRM,2024-08-01,Enterprise (1000+),Retail,Enterprise,10.0,True
2686,Freshworks CRM,2024-10-26,Large (201-1000),Healthcare,Enterprise,28.0,True
2687,Freshworks CRM,2024-10-11,Medium (51-200),Finance,Professional,,True
2688,Freshworks CRM,2024-08-08,Large (201-1000),Finance,Business,27.0,True
2689,Freshworks CRM,2024-07-24,Enterprise (1000+),Technology,Enterprise,,True
2690,Freshworks CRM,2024-08-10,Large (201-1000),Finance,Enterprise,20.0,True
2691,Freshworks CRM,2024-08-29,Small (1-50),Retail,Starter,,True
2692,Freshworks CRM,2024-10-25,Large (201-1000),Manufacturing,Business,11.0,True
2693,Freshworks CRM,2024-10-24,Large (201-1000),Retail,Business,,True
2694,Freshworks CRM,2024-08-29,Enterprise (1000+),Technology,Business,,True
2695,Freshworks CRM,2024-09-22,Small (1-50),Manufacturing,Professional,,True
2696,Freshworks CRM,2024-08-31,Large (201-1000),Technology,Business,28.0,True
2697,Freshworks CRM,2024-09-30,Small (1-50),Manufacturing,Starter,,True
2698,Freshworks CRM,2024-09-02,Medium (51-200),Education,Professional,11.0,True
2699,Freshworks CRM,2024-08-09,Small (1-50),Manufacturing,Professional,10.0,False
2700,Freshworks CRM,2024-07-20,Small (1-50),Healthcare,Starter,22.0,False
2701,Freshworks CRM,2024-09-03,Enterprise (1000+),Technology,Enterprise,16.0,True
2702,Freshworks CRM,2024-07-24,Medium (51-200),Manufacturing,Business,28.0,True
2703,Freshworks CRM,2024-08-25,Medium (51-200),Healthcare,Professional,,True
2704,Freshworks CRM,2024-07-31,Medium (51-200),Retail,Professional,16.0,True
2705,Freshworks CRM,2024-09-14,Enterprise (1000+),Education,Enterprise,19.0,True
2706,Freshworks CRM,2024-07-14,Enterprise (1000+),Retail,Enterprise,,True
2707,Freshworks CRM,2024-07-16,Enterprise (1000+),Manufacturing,Business,27.0,True
2708,Freshworks CRM,2024-09-23,Enterprise (1000+),Finance,Business,21.0,True
2709,Freshworks CRM,2024-08-28,Large (201-1000),Healthcare,Business,23.0,True
